loss: 0.6783519084669013, accuracy: 0.7512278978388998 
loss: 0.5544929519791602, accuracy: 0.7777504911591355 
loss: 0.5545065535806238, accuracy: 0.7772593320235757 
loss: 0.5544593143651115, accuracy: 0.7779960707269156 
loss: 0.5544542399111592, accuracy: 0.7777504911591355 
loss: 0.5544445498017441, accuracy: 0.7777504911591355 
loss: 0.554463873190021, accuracy: 0.7775049115913556 
loss: 0.5544517014884907, accuracy: 0.7775049115913556 
loss: 0.5544328220593308, accuracy: 0.7777504911591355 
loss: 0.5544292746848529, accuracy: 0.7779960707269156 
loss: 0.5544198367382818, accuracy: 0.7779960707269156 
loss: 0.5544036189349375, accuracy: 0.7779960707269156 
loss: 0.553749466341313, accuracy: 0.7777504911591355 
loss: 0.5534858619796814, accuracy: 0.7792239685658153 
loss: 0.5534638542798849, accuracy: 0.7792239685658153 
loss: 0.5534538018174334, accuracy: 0.7792239685658153 
loss: 0.553442568039992, accuracy: 0.7799607072691552 
loss: 0.553426280899694, accuracy: 0.7799607072691552 
loss: 0.5534264699654945, accuracy: 0.7792239685658153 
loss: 0.5534272860265583, accuracy: 0.7792239685658153 
loss: 0.5534213351835348, accuracy: 0.7792239685658153 
loss: 0.5534106049214291, accuracy: 0.7799607072691552 
loss: 0.5534056141529389, accuracy: 0.7792239685658153 
loss: 0.5534029073386786, accuracy: 0.7792239685658153 
loss: 0.5534001780099727, accuracy: 0.7792239685658153 
loss: 0.5533873213561621, accuracy: 0.7802062868369352 
loss: 0.553368690102025, accuracy: 0.7799607072691552 
loss: 0.5533631787225987, accuracy: 0.7802062868369352 
loss: 0.5533845882485898, accuracy: 0.7792239685658153 
loss: 0.5533661204628365, accuracy: 0.7792239685658153 
loss: 0.5533523245576717, accuracy: 0.7802062868369352 
loss: 0.5533706731756722, accuracy: 0.7792239685658153 
loss: 0.5533455188861525, accuracy: 0.7802062868369352 
loss: 0.553336963343502, accuracy: 0.7802062868369352 
loss: 0.5533554394936332, accuracy: 0.7792239685658153 
loss: 0.5533425630193713, accuracy: 0.7797151277013753 
loss: 0.5533373730337439, accuracy: 0.7799607072691552 
loss: 0.553334277945401, accuracy: 0.7799607072691552 
loss: 0.5533315144003401, accuracy: 0.7799607072691552 
loss: 0.5533300931479949, accuracy: 0.7799607072691552 
loss: 0.553326210706775, accuracy: 0.7799607072691552 
loss: 0.5533129606726723, accuracy: 0.7802062868369352 
loss: 0.5533028396142845, accuracy: 0.7804518664047151 
loss: 0.5533017510391222, accuracy: 0.7802062868369352 
loss: 0.5532950644862935, accuracy: 0.7804518664047151 
loss: 0.5519763587972266, accuracy: 0.7821709233791748 
loss: 0.5515148675902384, accuracy: 0.7819253438113949 
loss: 0.5514047410471462, accuracy: 0.7806974459724951 
loss: 0.551389310121972, accuracy: 0.7806974459724951 
loss: 0.551384733919878, accuracy: 0.7806974459724951 
loss: 0.551377615703087, accuracy: 0.7806974459724951 
loss: 0.5513819298358811, accuracy: 0.7806974459724951 
loss: 0.5513720617136028, accuracy: 0.7806974459724951 
loss: 0.5513721122896761, accuracy: 0.7806974459724951 
loss: 0.5513752611228355, accuracy: 0.7806974459724951 
loss: 0.5513634513769753, accuracy: 0.7806974459724951 
loss: 0.551357769569835, accuracy: 0.7806974459724951 
loss: 0.551347881079001, accuracy: 0.7806974459724951 
loss: 0.5513683066684011, accuracy: 0.7806974459724951 
loss: 0.5513558768779208, accuracy: 0.7806974459724951 
loss: 0.5513409375981974, accuracy: 0.7804518664047151 
loss: 0.5512716906863744, accuracy: 0.7806974459724951 
loss: 0.5512148668603922, accuracy: 0.7809430255402751 
loss: 0.5512116290610513, accuracy: 0.7809430255402751 
loss: 0.5512306094297813, accuracy: 0.7806974459724951 
loss: 0.5512068791736272, accuracy: 0.7809430255402751 
loss: 0.5512264674562285, accuracy: 0.7806974459724951 
loss: 0.5512168401898385, accuracy: 0.7806974459724951 
loss: 0.5512135273387632, accuracy: 0.7806974459724951 
loss: 0.5512114077097802, accuracy: 0.7806974459724951 
loss: 0.5512081408844424, accuracy: 0.7806974459724951 
loss: 0.5512060977168027, accuracy: 0.7806974459724951 
loss: 0.5511928888576557, accuracy: 0.781188605108055 
loss: 0.551193013715163, accuracy: 0.7806974459724951 
loss: 0.5511967888816625, accuracy: 0.7804518664047151 
loss: 0.5511844373897341, accuracy: 0.781188605108055 
loss: 0.5511845751799143, accuracy: 0.7806974459724951 
loss: 0.551188958951111, accuracy: 0.7806974459724951 
loss: 0.5511768570355365, accuracy: 0.781188605108055 
loss: 0.5511769748295678, accuracy: 0.7806974459724951 
loss: 0.5511704022531984, accuracy: 0.7814341846758349 
loss: 0.5511700656040108, accuracy: 0.7809430255402751 
loss: 0.5511652769327448, accuracy: 0.7814341846758349 
loss: 0.5511648775892445, accuracy: 0.7809430255402751 
loss: 0.5511539835400946, accuracy: 0.7814341846758349 
loss: 0.5511716802664999, accuracy: 0.7806974459724951 
loss: 0.5511563164995176, accuracy: 0.7806974459724951 
loss: 0.5511394260658764, accuracy: 0.7814341846758349 
loss: 0.5511351997321378, accuracy: 0.7814341846758349 
loss: 0.5511540319101826, accuracy: 0.7806974459724951 
loss: 0.5511393239011875, accuracy: 0.7806974459724951 
loss: 0.5511285986577575, accuracy: 0.781188605108055 
loss: 0.5511205220459657, accuracy: 0.7806974459724951 
loss: 0.5511036810759304, accuracy: 0.7814341846758349 
loss: 0.5511230553420261, accuracy: 0.7804518664047151 
loss: 0.5511001238001185, accuracy: 0.781188605108055 
loss: 0.5510944825273861, accuracy: 0.781188605108055 
loss: 0.5510994838006005, accuracy: 0.7809430255402751 
loss: 0.5510895303441238, accuracy: 0.7814341846758349 
loss: 0.5510856578619734, accuracy: 0.7814341846758349 
loss: 0.55110532573469, accuracy: 0.7806974459724951 
loss: 0.5510817213991466, accuracy: 0.7814341846758349 
loss: 0.5510773117816494, accuracy: 0.7814341846758349 
loss: 0.5510960858482195, accuracy: 0.7806974459724951 
loss: 0.5510730667703162, accuracy: 0.7814341846758349 
loss: 0.5507668214143596, accuracy: 0.7814341846758349 
loss: 0.5507515567634214, accuracy: 0.7814341846758349 
loss: 0.5507118530590375, accuracy: 0.781188605108055 
loss: 0.5507309538126783, accuracy: 0.781188605108055 
loss: 0.5507076431072757, accuracy: 0.781188605108055 
loss: 0.55071298465504, accuracy: 0.781188605108055 
loss: 0.5507153247705422, accuracy: 0.781188605108055 
loss: 0.5507091642535225, accuracy: 0.781188605108055 
loss: 0.5507107742592341, accuracy: 0.781188605108055 
loss: 0.5506978893437671, accuracy: 0.781188605108055 
loss: 0.5506936068269683, accuracy: 0.781188605108055 
loss: 0.5507126874539906, accuracy: 0.781188605108055 
loss: 0.5506982581036254, accuracy: 0.781188605108055 
loss: 0.5506990021818496, accuracy: 0.781188605108055 
loss: 0.5506863040530375, accuracy: 0.781188605108055 
loss: 0.5506825476324373, accuracy: 0.781188605108055 
loss: 0.5474012314366651, accuracy: 0.7829076620825147 
loss: 0.5461919831016191, accuracy: 0.7836444007858546 
loss: 0.5460966543301613, accuracy: 0.7838899803536346 
loss: 0.5460998292795172, accuracy: 0.7838899803536346 
loss: 0.546099395722556, accuracy: 0.7838899803536346 
loss: 0.5460924271389249, accuracy: 0.7838899803536346 
loss: 0.5460828863757253, accuracy: 0.7838899803536346 
loss: 0.5460825039495313, accuracy: 0.7838899803536346 
loss: 0.5461048184039231, accuracy: 0.7836444007858546 
loss: 0.5460833368565362, accuracy: 0.7838899803536346 
loss: 0.5460911513266395, accuracy: 0.7838899803536346 
loss: 0.5460968005505031, accuracy: 0.7838899803536346 
loss: 0.5460799638288576, accuracy: 0.7838899803536346 
loss: 0.5460918637345614, accuracy: 0.7838899803536346 
loss: 0.5460953565845502, accuracy: 0.7838899803536346 
loss: 0.5460875608846507, accuracy: 0.7838899803536346 
loss: 0.5460780005384291, accuracy: 0.7838899803536346 
loss: 0.5460900943965662, accuracy: 0.7838899803536346 
loss: 0.5460925518824171, accuracy: 0.7838899803536346 
loss: 0.5460783821889782, accuracy: 0.7838899803536346 
loss: 0.5460160898286475, accuracy: 0.7843811394891945 
loss: 0.5460084245874182, accuracy: 0.7841355599214146 
loss: 0.5460076958157379, accuracy: 0.7841355599214146 
loss: 0.5460297914395669, accuracy: 0.7838899803536346 
loss: 0.5460065810581314, accuracy: 0.7841355599214146 
loss: 0.5460293162868343, accuracy: 0.7838899803536346 
loss: 0.5460149064684863, accuracy: 0.7838899803536346 
loss: 0.5460207438124653, accuracy: 0.7838899803536346 
loss: 0.5460047510130092, accuracy: 0.7841355599214146 
loss: 0.5460069639551126, accuracy: 0.7838899803536346 
loss: 0.546013587399976, accuracy: 0.7838899803536346 
loss: 0.5460188151482909, accuracy: 0.7838899803536346 
loss: 0.5460183792433836, accuracy: 0.7838899803536346 
loss: 0.5460113536337411, accuracy: 0.7838899803536346 
loss: 0.546001859521905, accuracy: 0.7841355599214146 
loss: 0.5460246052745414, accuracy: 0.7838899803536346 
loss: 0.5460167609277191, accuracy: 0.7838899803536346 
loss: 0.5460160381975374, accuracy: 0.7838899803536346 
loss: 0.5460090049191433, accuracy: 0.7838899803536346 
loss: 0.5459995101234272, accuracy: 0.7841355599214146 
loss: 0.5460222587911316, accuracy: 0.7838899803536346 
loss: 0.5460004892143768, accuracy: 0.7838899803536346 
loss: 0.5460083160094119, accuracy: 0.7838899803536346 
loss: 0.5460131983169314, accuracy: 0.7838899803536346 
loss: 0.5460061991656617, accuracy: 0.7838899803536346 
loss: 0.5459966372328855, accuracy: 0.7841355599214146 
loss: 0.545996176008694, accuracy: 0.7841355599214146 
loss: 0.5459956711684008, accuracy: 0.7841355599214146 
loss: 0.5460075480472915, accuracy: 0.7838899803536346 
loss: 0.5459964672088008, accuracy: 0.7838899803536346 
loss: 0.5460045910161974, accuracy: 0.7838899803536346 
loss: 0.5459937995810732, accuracy: 0.7841355599214146 
loss: 0.5460164829664166, accuracy: 0.7838899803536346 
loss: 0.5459947681896875, accuracy: 0.7838899803536346 
loss: 0.5460025975101318, accuracy: 0.7838899803536346 
loss: 0.5459935638760491, accuracy: 0.7838899803536346 
loss: 0.5460017887958936, accuracy: 0.7838899803536346 
loss: 0.5459999889401335, accuracy: 0.7838899803536346 
loss: 0.5460069552330334, accuracy: 0.7838899803536346 
loss: 0.5460056862895593, accuracy: 0.7838899803536346 
loss: 0.5459896413624239, accuracy: 0.7841355599214146 
loss: 0.5459890733986914, accuracy: 0.7841355599214146 
loss: 0.54600089735888, accuracy: 0.7838899803536346 
loss: 0.5460045773348684, accuracy: 0.7838899803536346 
loss: 0.545996723465271, accuracy: 0.7838899803536346 
loss: 0.5459871406363929, accuracy: 0.7841355599214146 
loss: 0.5460103737553113, accuracy: 0.7838899803536346 
loss: 0.5460021624802357, accuracy: 0.7838899803536346 
loss: 0.5460014251086495, accuracy: 0.7838899803536346 
loss: 0.5459852969125468, accuracy: 0.7841355599214146 
loss: 0.5459849126072139, accuracy: 0.7841355599214146 
loss: 0.5459871244504104, accuracy: 0.7838899803536346 
loss: 0.5459937371785547, accuracy: 0.7838899803536346 
loss: 0.5459833885217272, accuracy: 0.7841355599214146 
loss: 0.5459828627902975, accuracy: 0.7841355599214146 
loss: 0.5459947305893899, accuracy: 0.7838899803536346 
loss: 0.5459818682228256, accuracy: 0.7841355599214146 
loss: 0.5459814974003425, accuracy: 0.7841355599214146 
loss: 0.5459837122266603, accuracy: 0.7838899803536346 
loss: 0.5459835564393296, accuracy: 0.7838899803536346 
loss: 0.5459745626631443, accuracy: 0.7841355599214146 
loss: 0.5459864645642724, accuracy: 0.7838899803536346 
loss: 0.5459735770287609, accuracy: 0.7841355599214146 
loss: 0.5459758439508544, accuracy: 0.7838899803536346 
loss: 0.5459644913967071, accuracy: 0.7843811394891945 
loss: 0.5459983539745115, accuracy: 0.7838899803536346 
loss: 0.545979911679079, accuracy: 0.7838899803536346 
loss: 0.5459611717264542, accuracy: 0.7841355599214146 
loss: 0.5459727881040052, accuracy: 0.7838899803536346 
loss: 0.5459601977202444, accuracy: 0.7841355599214146 
loss: 0.5459819296302051, accuracy: 0.7838899803536346 
loss: 0.5459684643937661, accuracy: 0.7838899803536346 
loss: 0.5459603933289785, accuracy: 0.7841355599214146 
loss: 0.5459809234242498, accuracy: 0.7838899803536346 
loss: 0.5459590244053033, accuracy: 0.7841355599214146 
loss: 0.5459481983973059, accuracy: 0.7843811394891945 
loss: 0.5459821265968811, accuracy: 0.7838899803536346 
loss: 0.5459623511181166, accuracy: 0.7838899803536346 
loss: 0.54594423694355, accuracy: 0.7843811394891945 
loss: 0.5459437505190399, accuracy: 0.7843811394891945 
loss: 0.5459433534929282, accuracy: 0.7841355599214146 
loss: 0.5459657762815358, accuracy: 0.7838899803536346 
loss: 0.5459442879755986, accuracy: 0.7841355599214146 
loss: 0.5459521336770846, accuracy: 0.7838899803536346 
loss: 0.5459431076476704, accuracy: 0.7841355599214146 
loss: 0.5459407876712388, accuracy: 0.7841355599214146 
loss: 0.5459616022677517, accuracy: 0.7838899803536346 
loss: 0.5459410519113943, accuracy: 0.7841355599214146 
loss: 0.5459625598494454, accuracy: 0.7838899803536346 
loss: 0.5459522882931539, accuracy: 0.7838899803536346 
loss: 0.5459514488656177, accuracy: 0.7838899803536346 
loss: 0.5459352608848247, accuracy: 0.7843811394891945 
loss: 0.5459347848376854, accuracy: 0.7843811394891945 
loss: 0.545957673147868, accuracy: 0.7838899803536346 
loss: 0.5459507014544701, accuracy: 0.7838899803536346 
loss: 0.545933369600703, accuracy: 0.7843811394891945 
loss: 0.5459356450719294, accuracy: 0.7841355599214146 
loss: 0.5459299943345732, accuracy: 0.7841355599214146 
loss: 0.5459388279686078, accuracy: 0.7838899803536346 
loss: 0.5459244418410154, accuracy: 0.7841355599214146 
loss: 0.5459217383904551, accuracy: 0.7841355599214146 
loss: 0.545931363707938, accuracy: 0.7838899803536346 
loss: 0.5459198662829622, accuracy: 0.7843811394891945 
loss: 0.5459195158917269, accuracy: 0.7843811394891945 
