loss: 0.6931471805599454, accuracy: 0.7512278978388998 
loss: 0.5529660817833177, accuracy: 0.7802062868369352 
loss: 0.552886644863586, accuracy: 0.7806974459724951 
loss: 0.5528780409271626, accuracy: 0.7809430255402751 
loss: 0.5528805178543266, accuracy: 0.7806974459724951 
loss: 0.5528758510875322, accuracy: 0.7809430255402751 
loss: 0.5529813501599381, accuracy: 0.7799607072691552 
loss: 0.552901238510985, accuracy: 0.7806974459724951 
loss: 0.5528575210271659, accuracy: 0.7809430255402751 
loss: 0.552997132986949, accuracy: 0.7797151277013753 
loss: 0.5529217978517778, accuracy: 0.7802062868369352 
loss: 0.5528577481226697, accuracy: 0.7809430255402751 
loss: 0.5528621614418012, accuracy: 0.7806974459724951 
loss: 0.5528862424372045, accuracy: 0.7806974459724951 
loss: 0.5528454739286703, accuracy: 0.7809430255402751 
loss: 0.5528902395477184, accuracy: 0.7804518664047151 
loss: 0.5524089117963504, accuracy: 0.7814341846758349 
loss: 0.5523950638456495, accuracy: 0.7821709233791748 
loss: 0.5523806675531878, accuracy: 0.7821709233791748 
loss: 0.5524067666818548, accuracy: 0.7821709233791748 
loss: 0.5523616728570913, accuracy: 0.7819253438113949 
loss: 0.5524726671009144, accuracy: 0.7809430255402751 
loss: 0.5517204248123202, accuracy: 0.7806974459724951 
loss: 0.5517379160732598, accuracy: 0.7819253438113949 
loss: 0.5517158513390358, accuracy: 0.7814341846758349 
loss: 0.5516927075596981, accuracy: 0.7809430255402751 
loss: 0.5517275684289012, accuracy: 0.7819253438113949 
loss: 0.5517263808619511, accuracy: 0.7819253438113949 
loss: 0.5517331932106692, accuracy: 0.7819253438113949 
loss: 0.5516735783368966, accuracy: 0.7806974459724951 
loss: 0.5516782565132151, accuracy: 0.7809430255402751 
loss: 0.5516764419785626, accuracy: 0.7809430255402751 
loss: 0.5516687538860701, accuracy: 0.7806974459724951 
loss: 0.5517058584841805, accuracy: 0.7819253438113949 
loss: 0.5516788086962777, accuracy: 0.781188605108055 
loss: 0.5516855104039242, accuracy: 0.7814341846758349 
loss: 0.5516244208106849, accuracy: 0.7806974459724951 
loss: 0.5516223953962218, accuracy: 0.7806974459724951 
loss: 0.551625519231926, accuracy: 0.7806974459724951 
loss: 0.5516231184321044, accuracy: 0.7806974459724951 
loss: 0.5516084091531085, accuracy: 0.7806974459724951 
loss: 0.5516459861724932, accuracy: 0.781188605108055 
loss: 0.5513854206235786, accuracy: 0.7814341846758349 
loss: 0.551407845058437, accuracy: 0.7806974459724951 
loss: 0.5513642757377378, accuracy: 0.7806974459724951 
loss: 0.5513671100967923, accuracy: 0.7806974459724951 
loss: 0.5513679006220903, accuracy: 0.7806974459724951 
loss: 0.551370283429495, accuracy: 0.7806974459724951 
loss: 0.5513603504641567, accuracy: 0.7806974459724951 
loss: 0.5513681973049731, accuracy: 0.7806974459724951 
loss: 0.551360255354837, accuracy: 0.7806974459724951 
loss: 0.5513460506354557, accuracy: 0.7806974459724951 
loss: 0.5513618621082492, accuracy: 0.7806974459724951 
loss: 0.5513544029448126, accuracy: 0.7806974459724951 
loss: 0.5513519306008141, accuracy: 0.7806974459724951 
loss: 0.551346534042756, accuracy: 0.7806974459724951 
loss: 0.5513545884371607, accuracy: 0.7806974459724951 
loss: 0.5513862678804816, accuracy: 0.7806974459724951 
loss: 0.5513379636757351, accuracy: 0.7806974459724951 
loss: 0.5513371689813255, accuracy: 0.7806974459724951 
loss: 0.5513353975162911, accuracy: 0.7806974459724951 
loss: 0.5513377450938483, accuracy: 0.7806974459724951 
loss: 0.5513317374637368, accuracy: 0.7806974459724951 
loss: 0.5513661449281443, accuracy: 0.7806974459724951 
loss: 0.5513358229922648, accuracy: 0.7806974459724951 
loss: 0.5513361443737538, accuracy: 0.7806974459724951 
loss: 0.5514066599143961, accuracy: 0.7806974459724951 
loss: 0.5513266629660402, accuracy: 0.7806974459724951 
loss: 0.551410565250032, accuracy: 0.7809430255402751 
loss: 0.5513521196357278, accuracy: 0.7806974459724951 
loss: 0.5513129951874611, accuracy: 0.7806974459724951 
loss: 0.5513468450944504, accuracy: 0.7806974459724951 
loss: 0.5513468797323422, accuracy: 0.7806974459724951 
loss: 0.551274401556952, accuracy: 0.7806974459724951 
loss: 0.5512817560978936, accuracy: 0.7806974459724951 
loss: 0.5512707767548947, accuracy: 0.7806974459724951 
loss: 0.5513721793804136, accuracy: 0.7806974459724951 
loss: 0.5508299797315629, accuracy: 0.7806974459724951 
loss: 0.5504029461539306, accuracy: 0.781188605108055 
loss: 0.5503391854842213, accuracy: 0.781188605108055 
loss: 0.550397013096936, accuracy: 0.781188605108055 
loss: 0.5503075721927568, accuracy: 0.7809430255402751 
loss: 0.5503404993327583, accuracy: 0.781188605108055 
loss: 0.5503060973238948, accuracy: 0.7809430255402751 
loss: 0.5503341433880405, accuracy: 0.781188605108055 
loss: 0.5502880118248225, accuracy: 0.781188605108055 
loss: 0.5502911382472355, accuracy: 0.781188605108055 
loss: 0.5503296924230622, accuracy: 0.781188605108055 
loss: 0.5503438015466551, accuracy: 0.781188605108055 
loss: 0.550312959185758, accuracy: 0.7809430255402751 
loss: 0.550287251543921, accuracy: 0.781188605108055 
loss: 0.5503143301966132, accuracy: 0.781188605108055 
loss: 0.5502700539786062, accuracy: 0.781188605108055 
loss: 0.5502743178166145, accuracy: 0.781188605108055 
loss: 0.5502732074456559, accuracy: 0.781188605108055 
loss: 0.5502989532502086, accuracy: 0.7809430255402751 
loss: 0.5501091245371672, accuracy: 0.781188605108055 
loss: 0.5501842261755617, accuracy: 0.7809430255402751 
loss: 0.5501750527215431, accuracy: 0.7809430255402751 
loss: 0.5501738822193781, accuracy: 0.7809430255402751 
loss: 0.5501148319479082, accuracy: 0.7814341846758349 
loss: 0.5501188016126444, accuracy: 0.7814341846758349 
loss: 0.5501158302188521, accuracy: 0.7814341846758349 
loss: 0.5500968553776093, accuracy: 0.781188605108055 
loss: 0.5501047161003607, accuracy: 0.7814341846758349 
loss: 0.5501982816514397, accuracy: 0.781188605108055 
loss: 0.550111815001385, accuracy: 0.7814341846758349 
loss: 0.5501417301399729, accuracy: 0.781188605108055 
loss: 0.5500952205001688, accuracy: 0.781188605108055 
loss: 0.55010498488485, accuracy: 0.7814341846758349 
loss: 0.550128125593004, accuracy: 0.781188605108055 
loss: 0.5501186598308839, accuracy: 0.781188605108055 
loss: 0.5498871446877307, accuracy: 0.781679764243615 
loss: 0.5499077209413757, accuracy: 0.781188605108055 
loss: 0.5499238539777679, accuracy: 0.781188605108055 
loss: 0.549887033612835, accuracy: 0.781188605108055 
loss: 0.5499054020571474, accuracy: 0.781188605108055 
loss: 0.5498949694025941, accuracy: 0.781188605108055 
loss: 0.549896579868811, accuracy: 0.781188605108055 
loss: 0.5498853322010351, accuracy: 0.781188605108055 
loss: 0.5498749983212513, accuracy: 0.781188605108055 
loss: 0.5498538502508394, accuracy: 0.781679764243615 
loss: 0.5499658233320512, accuracy: 0.781188605108055 
loss: 0.5498947998983126, accuracy: 0.781188605108055 
loss: 0.5498649713355155, accuracy: 0.781188605108055 
loss: 0.5498575651240054, accuracy: 0.781188605108055 
loss: 0.5498493840200126, accuracy: 0.781188605108055 
loss: 0.5498400875331932, accuracy: 0.781679764243615 
loss: 0.5498613812102733, accuracy: 0.781188605108055 
loss: 0.5498519418129894, accuracy: 0.781188605108055 
loss: 0.5498353134590651, accuracy: 0.781679764243615 
loss: 0.549832524390505, accuracy: 0.781679764243615 
loss: 0.5498903408099255, accuracy: 0.7814341846758349 
loss: 0.5498369725289746, accuracy: 0.7814341846758349 
loss: 0.5498364901076067, accuracy: 0.7814341846758349 
loss: 0.5498848428924497, accuracy: 0.7814341846758349 
loss: 0.5498372532466892, accuracy: 0.781188605108055 
loss: 0.5498413228056002, accuracy: 0.781188605108055 
loss: 0.5498351746143552, accuracy: 0.781188605108055 
loss: 0.5498711079025219, accuracy: 0.781188605108055 
loss: 0.549848268450013, accuracy: 0.781188605108055 
loss: 0.5499026649980724, accuracy: 0.7814341846758349 
loss: 0.5498865948512431, accuracy: 0.7814341846758349 
loss: 0.5498482472374893, accuracy: 0.781188605108055 
loss: 0.5498092729814412, accuracy: 0.781188605108055 
loss: 0.5497582576369746, accuracy: 0.781679764243615 
loss: 0.5498586246013181, accuracy: 0.7814341846758349 
loss: 0.5498423366511103, accuracy: 0.7814341846758349 
loss: 0.5497443379203776, accuracy: 0.7814341846758349 
loss: 0.549764870937338, accuracy: 0.781188605108055 
loss: 0.5497221554788402, accuracy: 0.781679764243615 
loss: 0.5497729498520098, accuracy: 0.781188605108055 
loss: 0.5496770095678049, accuracy: 0.7819253438113949 
loss: 0.5496799921954441, accuracy: 0.781679764243615 
loss: 0.5497760547894638, accuracy: 0.781188605108055 
loss: 0.5496697650109389, accuracy: 0.7819253438113949 
loss: 0.549714482795397, accuracy: 0.781188605108055 
loss: 0.5497306181005565, accuracy: 0.781188605108055 
loss: 0.5497328465035078, accuracy: 0.781188605108055 
loss: 0.549701643051154, accuracy: 0.781188605108055 
loss: 0.5495756113619078, accuracy: 0.7821709233791748 
loss: 0.5497051524809521, accuracy: 0.781188605108055 
loss: 0.5496366710819324, accuracy: 0.781188605108055 
loss: 0.5495786945052639, accuracy: 0.7819253438113949 
loss: 0.5496113945970347, accuracy: 0.781679764243615 
loss: 0.5495702378947287, accuracy: 0.7819253438113949 
