loss: 720.4892251491547, accuracy: 0.1 
loss: 378.6246428489685, accuracy: 0.6012 
loss: 378.7736712694168, accuracy: 0.609 
loss: 384.1201376914978, accuracy: 0.604 
loss: 382.98804128170013, accuracy: 0.6038 
loss: 382.37431889772415, accuracy: 0.6041 
loss: 389.6257603764534, accuracy: 0.6034 
loss: 390.14196568727493, accuracy: 0.5984 
loss: 390.87342101335526, accuracy: 0.6088 
loss: 382.6548172235489, accuracy: 0.6029 
loss: 383.21523055434227, accuracy: 0.6038 
loss: 384.95879501104355, accuracy: 0.6058 
loss: 389.06547951698303, accuracy: 0.6013 
loss: 385.40629971027374, accuracy: 0.6016 
loss: 381.09316074848175, accuracy: 0.6066 
loss: 398.4248532652855, accuracy: 0.601 
loss: 411.6323866844177, accuracy: 0.597 
loss: 400.1629418730736, accuracy: 0.6035 
loss: 406.3936867713928, accuracy: 0.6022 
loss: 410.836486518383, accuracy: 0.5989 
loss: 430.95809745788574, accuracy: 0.5898 
loss: 425.4321258664131, accuracy: 0.5942 
loss: 406.38199508190155, accuracy: 0.5971 
loss: 407.70621037483215, accuracy: 0.6052 
loss: 402.2662381529808, accuracy: 0.5949 
loss: 418.022636950016, accuracy: 0.5975 
loss: 409.1306752562523, accuracy: 0.5982 
loss: 427.894769012928, accuracy: 0.5967 
loss: 424.4943298101425, accuracy: 0.5988 
loss: 407.7282873392105, accuracy: 0.6009 
loss: 424.8731107711792, accuracy: 0.5944 
loss: 440.047112762928, accuracy: 0.5953 
loss: 431.0233374238014, accuracy: 0.5883 
loss: 418.1864720582962, accuracy: 0.5991 
loss: 420.88658463954926, accuracy: 0.597 
loss: 439.68788754940033, accuracy: 0.591 
loss: 460.0559955239296, accuracy: 0.5949 
loss: 428.5124018192291, accuracy: 0.5967 
loss: 452.4845789670944, accuracy: 0.5965 
loss: 452.3347650170326, accuracy: 0.5946 
loss: 470.8301764726639, accuracy: 0.5909 
loss: 454.3602185845375, accuracy: 0.5891 
loss: 458.63695389032364, accuracy: 0.5927 
loss: 448.9719351530075, accuracy: 0.5926 
loss: 456.36803835630417, accuracy: 0.5889 
loss: 470.3419294953346, accuracy: 0.5892 
loss: 465.82396852970123, accuracy: 0.5942 
loss: 472.2831159234047, accuracy: 0.587 
loss: 457.43204379081726, accuracy: 0.5853 
loss: 485.6713900566101, accuracy: 0.589 
loss: 467.0506509542465, accuracy: 0.5868 
loss: 477.83867490291595, accuracy: 0.5915 
loss: 490.0783591866493, accuracy: 0.5914 
loss: 504.7893716096878, accuracy: 0.5812 
loss: 515.6151051521301, accuracy: 0.5887 
loss: 480.10661894083023, accuracy: 0.5847 
loss: 504.4395322203636, accuracy: 0.5833 
loss: 502.73344016075134, accuracy: 0.5841 
loss: 527.9576507210732, accuracy: 0.5893 
loss: 520.8820671439171, accuracy: 0.5876 
loss: 544.9438180923462, accuracy: 0.586 
loss: 539.5397353768349, accuracy: 0.5786 
loss: 540.072384417057, accuracy: 0.5807 
loss: 518.1503226161003, accuracy: 0.5811 
loss: 552.7857643961906, accuracy: 0.5879 
loss: 541.9541739821434, accuracy: 0.5774 
loss: 531.0841965079308, accuracy: 0.5837 
loss: 537.2061573266983, accuracy: 0.5853 
loss: 546.8420712947845, accuracy: 0.5841 
loss: 547.7463982105255, accuracy: 0.5792 
loss: 541.9514082074165, accuracy: 0.5806 
loss: 579.0150894522667, accuracy: 0.5818 
loss: 545.1234938502312, accuracy: 0.575 
loss: 575.395575761795, accuracy: 0.5806 
loss: 562.9052638411522, accuracy: 0.5849 
loss: 594.7177631258965, accuracy: 0.5754 
loss: 575.5465829372406, accuracy: 0.5791 
loss: 592.7668452262878, accuracy: 0.579 
loss: 613.008946120739, accuracy: 0.5771 
loss: 607.7498409748077, accuracy: 0.5733 
loss: 612.050025999546, accuracy: 0.5764 
loss: 616.8434399962425, accuracy: 0.5797 
loss: 613.279020190239, accuracy: 0.5728 
loss: 651.7249971032143, accuracy: 0.5723 
loss: 644.0119581818581, accuracy: 0.5736 
loss: 624.2180428504944, accuracy: 0.5677 
loss: 674.9112034440041, accuracy: 0.577 
loss: 609.3590307235718, accuracy: 0.5738 
loss: 645.4208285212517, accuracy: 0.5735 
loss: 655.7680326700211, accuracy: 0.5734 
loss: 683.697403550148, accuracy: 0.5739 
loss: 681.4527850747108, accuracy: 0.5698 
loss: 705.0499195456505, accuracy: 0.5715 
loss: 695.5950810909271, accuracy: 0.5677 
loss: 646.7930428385735, accuracy: 0.5716 
loss: 701.6506351232529, accuracy: 0.5711 
loss: 652.1756376624107, accuracy: 0.5726 
loss: 695.0378662347794, accuracy: 0.569 
loss: 704.9957016706467, accuracy: 0.5713 
loss: 689.5933244228363, accuracy: 0.5724 
loss: 726.0059326291084, accuracy: 0.5733 
loss: 725.8567476272583, accuracy: 0.5678 
loss: 742.6576246023178, accuracy: 0.5739 
loss: 731.6875585913658, accuracy: 0.5726 
loss: 751.8967000246048, accuracy: 0.5606 
loss: 763.0929344892502, accuracy: 0.569 
loss: 764.0071697235107, accuracy: 0.5726 
loss: 782.6654512286186, accuracy: 0.569 
loss: 771.1610590219498, accuracy: 0.5713 
loss: 788.5947802662849, accuracy: 0.5654 
loss: 763.2225971221924, accuracy: 0.5683 
loss: 809.0979998111725, accuracy: 0.5707 
loss: 800.2713822126389, accuracy: 0.564 
loss: 824.9663321971893, accuracy: 0.571 
loss: 820.4099990725517, accuracy: 0.5703 
loss: 804.0023964047432, accuracy: 0.5612 
loss: 783.025954246521, accuracy: 0.5665 
loss: 821.9545477032661, accuracy: 0.5659 
loss: 820.6556971669197, accuracy: 0.5651 
loss: 843.1432283520699, accuracy: 0.5697 
loss: 805.8348410129547, accuracy: 0.5609 
loss: 811.2292001843452, accuracy: 0.5708 
loss: 845.1895748376846, accuracy: 0.5708 
loss: 843.7246028184891, accuracy: 0.5627 
loss: 857.4494268894196, accuracy: 0.5631 
loss: 844.1408569216728, accuracy: 0.5686 
loss: 881.7067766189575, accuracy: 0.5708 
loss: 876.9359347820282, accuracy: 0.5646 
loss: 887.6352442502975, accuracy: 0.5657 
loss: 910.5327682495117, accuracy: 0.5683 
loss: 886.0729745030403, accuracy: 0.5635 
loss: 874.7058545351028, accuracy: 0.5633 
loss: 911.6171596050262, accuracy: 0.5684 
loss: 897.3754196763039, accuracy: 0.5641 
loss: 908.9616795778275, accuracy: 0.5614 
loss: 914.7466959953308, accuracy: 0.5658 
loss: 914.0831435918808, accuracy: 0.564 
loss: 922.5648550391197, accuracy: 0.5679 
loss: 936.275080382824, accuracy: 0.558 
loss: 943.5813350081444, accuracy: 0.5656 
loss: 953.3593359589577, accuracy: 0.56 
loss: 972.5453071594238, accuracy: 0.5632 
loss: 932.9123510122299, accuracy: 0.5607 
loss: 958.6310420036316, accuracy: 0.565 
loss: 947.9994075298309, accuracy: 0.5593 
loss: 976.5633090734482, accuracy: 0.5615 
loss: 965.4932687282562, accuracy: 0.5665 
loss: 1001.6443540453911, accuracy: 0.567 
loss: 970.0421711206436, accuracy: 0.5685 
loss: 998.805875658989, accuracy: 0.5592 
loss: 1025.0235550403595, accuracy: 0.5645 
loss: 986.1536449790001, accuracy: 0.5615 
loss: 989.8858575224876, accuracy: 0.5609 
loss: 1008.7070523500443, accuracy: 0.5587 
loss: 985.0259056091309, accuracy: 0.5621 
loss: 1020.6741678714752, accuracy: 0.5693 
loss: 1018.0911417007446, accuracy: 0.5614 
loss: 1044.5594347119331, accuracy: 0.5619 
loss: 1057.6080169677734, accuracy: 0.5666 
loss: 1051.2339560985565, accuracy: 0.556 
loss: 1028.292831659317, accuracy: 0.5544 
loss: 1059.1095360517502, accuracy: 0.5631 
loss: 1063.1762762069702, accuracy: 0.5647 
loss: 1065.53460252285, accuracy: 0.5673 
loss: 1052.7713603973389, accuracy: 0.5655 
loss: 1070.793023109436, accuracy: 0.5656 
loss: 1115.8283631801605, accuracy: 0.5617 
loss: 1138.3513238430023, accuracy: 0.5609 
loss: 1097.443179488182, accuracy: 0.5571 
loss: 1118.3626824617386, accuracy: 0.5662 
loss: 1109.6845207810402, accuracy: 0.5589 
loss: 1098.883617758751, accuracy: 0.5617 
loss: 1115.3985660672188, accuracy: 0.5583 
loss: 1130.8773001432419, accuracy: 0.56 
loss: 1137.6796830892563, accuracy: 0.5559 
loss: 1126.672846198082, accuracy: 0.5516 
loss: 1102.287096977234, accuracy: 0.5577 
loss: 1126.4015437364578, accuracy: 0.561 
loss: 1112.762721657753, accuracy: 0.5506 
loss: 1119.6914772987366, accuracy: 0.5633 
loss: 1142.6772445440292, accuracy: 0.556 
loss: 1147.2673346996307, accuracy: 0.5607 
